FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
90.60674927,8.710696603,2.45,109,1,Spring,All
93.06499493,11.93243299,5.35,211,1,Spring,All
94.37335458,15.38022795,1.77,255,1,Spring,All
94.42415592,18.57918333,2.59,239,1,Spring,All
94.37169887,21.74813362,2.29,294,1,Spring,All
93.71707163,24.21556309,4.98,238,1,Spring,All
94.13712624,26.30917132,2.53,276,1,Spring,All
94.18784959,28.549907,2.27,73,2,Spring,All
94.66725874,30.80228839,4.94,240,2,Spring,All
94.28164941,33.05662359,3.11,13,2,Spring,All
93.86992234,35.13079676,5.27,253,2,Spring,All
94.31600463,37.16840112,6.13,233,2,Spring,All
95.11651292,40.27445394,1.41,244,2,Spring,All
96.98005759,43.36204501,1.62,99,2,Spring,All
96.36073583,46.40326289,2.66,241,2,Spring,All
96.21039815,49.64376981,2.66,259,2,Spring,All
96.08391925,52.76906875,3.6,238,2,Spring,All
95.20096444,55.53406308,2.16,15,2,Spring,All
94.08456681,58.06351237,3.95,299,2,Spring,All
93.36554278,48.18281769,4.12,235,2,Spring,All
93.00835021,50.1767697,4.08,297,2,Spring,All
93.47218468,52.84498268,1.79,292,2,Spring,All
93.04620307,55.21059244,2.79,267,2,Spring,All
92.97218274,57.77143977,5.49,276,2,Spring,All
93.02252149,60.43870569,3.43,234,2,Spring,All
93.9456511,64.53721916,1.86,246,2,Spring,All
96.22936311,68.59816164,2.53,240,3,Spring,All
96.28077721,72.89884727,3.13,210,3,Spring,All
95.95651363,76.67192875,0.37,207,3,Spring,All
95.07820003,80.39515446,3.8,246,3,Spring,All
94.51605623,83.93927437,2.37,314,2,Spring,All
93.99828454,87.0048008,3.97,245,3,Spring,All
94.03977193,90.55524203,2.46,217,2,Spring,All
94.09046314,94.72815329,4.02,216,3,Spring,All
94.14117108,98.42919605,2.54,270,3,Spring,All
94.16032659,101.7492686,1.49,310,3,Spring,All
93.74535773,104.8993418,1.99,262,3,Spring,All
92.47759896,106.930395,1.93,254,2,Spring,All
92.29486742,109.8723758,2.85,287,2,Spring,All
93.95433222,113.645378,1.81,60,3,Spring,All
94.63245818,117.9539549,2.1,253,3,Spring,All
95.31752329,122.3893867,5.2,243,3,Summer,All
95.77237777,127.063625,1.97,44,3,Summer,All
95.823641,131.389513,1.3,298,3,Summer,All
95.61460491,135.7256181,3.17,223,3,Summer,All
95.57070111,140.0195693,4.36,231,4,Summer,All
95.62189776,144.2656953,2.03,271,3,Summer,All
95.67311131,148.7516201,3.26,233,4,Summer,All
95.72434176,153.067109,2.91,236,4,Summer,All
95.77558913,157.2967052,2.55,249,4,Summer,All
95.82685342,161.5711868,1.45,224,3,Summer,All
95.87813464,165.8319459,4.97,243,4,Summer,All
95.85534364,170.3642761,5.32,259,4,Summer,All
95.47007368,174.7177154,1.92,225,3,Summer,All
94.94245216,178.4917559,2.35,259,3,Summer,All
94.51226387,182.2332553,2.46,267,3,Summer,All
94.56311107,185.9794203,3.28,243,3,Summer,All
94.61397506,190.3208498,2.47,240,3,Summer,All
94.66485585,194.7780548,2.18,41,3,Summer,All
94.71575343,198.8474988,2.59,258,3,Summer,All
94.99962716,203.0911982,1.34,276,3,Summer,All
95.05063526,207.5337729,2.12,214,3,Summer,All
95.10166021,212.001528,2.76,299,4,Summer,All
95.152702,216.5738575,1.7,231,3,Summer,All
95.86429582,221.4571184,2.66,67,4,Summer,All
96.31291458,226.2315831,3.2,86,5,Summer,All
96.20128121,230.9780568,2.4,274,4,Summer,All
96.25268604,235.4857798,2.36,260,4,Summer,All
96.19234431,240.0336738,1.28,205,4,Summer,All
96.24374619,244.9497508,4.19,203,5,Summer,All
96.29516504,250.0800011,3.48,331,5,Summer,All
96.34660087,255.0639531,2.89,204,5,Summer,All
96.83584079,260.4548535,1.23,242,4,Summer,All
96.88745512,265.9209942,4.71,24,5,Summer,All
96.93908649,271.3377443,2.55,279,5,Summer,All
96.99073491,277.1403997,0.09,241,4,Summer,All
97.04240038,283.3603793,5.27,256,5,Summer,All
97.06687073,289.4336254,2.33,201,5,Summer,All
97.65553845,295.8300914,2.29,146,5,Summer,All
97.69037971,301.9746225,2.14,253,5,Summer,All
97.45425335,308.2416309,1.79,206,5,Summer,All
97.45567324,314.7362081,2.16,231,5,Summer,All
97.50749221,321.3858124,2.59,246,5,Summer,All
97.40702039,327.8188748,5.33,233,5,Summer,All
97.18380509,333.9104045,3.37,261,5,Summer,All
96.63990955,339.4543196,1.49,195,4,Summer,All
96.66472983,344.6786792,2.27,240,5,Summer,All
96.64343408,349.8544697,4.97,243,5,Summer,All
96.63433589,355.0260012,4.43,236,5,Summer,All
96.2734543,359.9003906,2.14,7,4,Summer,All
96.32488296,365.1448303,3.58,242,5,Summer,All
96.15390112,370.0994756,6.66,129,5,Summer,All
95.65973086,374.8972628,2.2,262,4,Summer,All
95.33054551,379.6621813,1.12,24,4,Summer,All
95.08736146,131.1614917,1.23,155,3,Summer,All
94.38338968,85.32262409,1.79,325,2,Summer,All
93.90997649,73.2261317,1.17,57,2,Summer,All
93.96062485,70.46973933,4.08,212,2,Summer,All
94.60759216,76.9722973,1.6,57,2,Summer,All
95.95174462,82.86738582,1.43,232,3,Summer,All
