FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
88.37030702,7.032730869,2.58,235,1,Spring,All
90.64702608,8.618419557,2.23,226,1,Spring,All
92.33838788,11.10196662,4.27,241,1,Spring,All
93.09509315,13.80557993,2.1,232,1,Spring,All
93.15711787,16.27195859,2.46,278,1,Spring,All
93.20751767,17.94390709,2.44,219,1,Spring,All
93.16918207,18.86985881,2.05,59,1,Spring,All
93.21958585,20.53879673,4.19,34,1,Spring,All
93.27000628,22.66375014,4.67,38,1,Spring,All
93.38241863,25.20751278,1.56,159,1,Spring,All
93.49037543,28.08907378,4.32,49,1,Spring,All
93.54088526,30.74889446,2.97,47,1,Spring,All
93.59141176,33.23942984,2.46,235,1,Spring,All
93.57994085,35.30074626,1.56,232,1,Spring,All
93.82164649,37.69937519,5,243,1,Spring,All
94.0943451,40.35795835,6.78,244,1,Spring,All
94.14505433,43.23225307,3.87,218,1,Spring,All
94.19578029,46.36656074,3.19,253,1,Spring,All
94.24652301,49.52593456,4.57,233,1,Spring,All
94.19551904,51.79062447,2.33,309,1,Spring,All
94.17932137,54.1042618,3.97,269,1,Spring,All
94.23005865,56.07715863,3.87,260,1,Spring,All
94.28081269,58.64853786,2.14,224,1,Spring,All
94.0435424,60.52720897,3.69,240,1,Spring,All
93.94089802,62.20775309,1.75,242,1,Spring,All
93.84584517,64.14673601,2.68,220,1,Spring,All
93.89647236,66.7484482,2.37,35,1,Spring,All
94.11472566,69.99486315,1.81,49,1,Spring,All
94.16544162,73.20811353,4.08,242,2,Spring,All
94.21617432,75.98532887,3.09,242,2,Spring,All
94.54141267,79.09899318,2.55,268,2,Spring,All
94.74219718,82.28274648,2.59,212,2,Spring,All
94.7931203,85.47757966,1.81,262,2,Spring,All
95.11474532,89.31057874,2.07,153,2,Spring,All
95.36604657,93.73048777,3.11,247,2,Spring,All
95.60584739,98.18841926,4.19,354,3,Spring,All
95.65705564,102.8028042,3.61,44,3,Spring,All
95.70828079,107.2213229,4.47,204,3,Spring,All
95.75952286,111.3233894,2.14,253,3,Spring,All
95.81078185,115.7142393,1.92,185,3,Spring,All
95.74343161,120.0230884,2.4,289,3,Spring,All
95.79468529,111.1659414,5.32,292,3,Summer,All
95.55530254,115.6186152,2.07,236,2,Summer,All
95.6064941,120.1317195,4,37,3,Summer,All
96.21840906,125.0222734,2.45,209,3,Summer,All
96.46343475,129.9321971,0.54,222,3,Summer,All
96.60063779,134.7914373,5.25,36,4,Summer,All
96.81739901,139.5752227,2.22,354,3,Summer,All
96.86900726,144.8072588,4.94,244,4,Summer,All
96.92063254,149.7597082,4.02,172,4,Summer,All
96.99368737,154.9604035,3.82,346,4,Summer,All
97.05077846,159.9885283,1.1,51,4,Summer,All
97.4604498,165.0719524,2.38,248,4,Summer,All
97.51227035,170.1443632,3.04,88,5,Summer,All
97.564108,175.5018738,2.72,224,5,Summer,All
97.4955439,180.1813318,4.42,239,5,Summer,All
97.45680844,185.0347698,1.81,199,4,Summer,All
