FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
88.80868704,8.159936908,6.95,228,1,Spring,ALL
90.81530997,10.48371687,2.13,220,1,Spring,ALL
90.94102031,8.496096739,3.97,275,1,Spring,ALL
91.56991282,10.32799236,2.85,66,1,Spring,ALL
92.83540199,12.79327143,1.77,220,1,Spring,ALL
93.93003014,15.87861257,2.14,252,1,Spring,ALL
95.97840804,19.44086682,2.46,217,1,Spring,ALL
96.20014037,22.8345821,2.35,141,1,Spring,ALL
96.73009108,26.04277947,5.18,229,1,Spring,ALL
93.1297155,27.37419358,6.84,207,1,Spring,ALL
92.2431036,28.9610375,3.74,153,1,Spring,ALL
92.10893814,30.46626646,1.86,33,1,Spring,ALL
91.44230731,31.94342753,3.48,263,1,Spring,ALL
91.05555363,33.44830346,1.68,45,1,Spring,ALL
91.1052596,34.77278093,2.52,263,1,Spring,ALL
92.14942582,36.51103656,2.14,71,1,Spring,ALL
92.80385008,38.69352673,1.82,36,1,Spring,ALL
93.06021309,41.03612152,0.37,248,1,Spring,ALL
93.1105809,28.55661083,4.82,33,1,Spring,ALL
91.05084187,21.09356487,5.96,239,1,Spring,ALL
90.65965108,22.36778694,3.81,241,1,Spring,ALL
90.70922634,24.18524596,3.66,165,1,Spring,ALL
90.75881797,26.001084,1.92,246,1,Spring,ALL
91.0238183,25.03506567,4.4,264,1,Spring,ALL
91.36110361,27.01176004,1.81,234,1,Spring,ALL
91.66084482,29.63089826,4.11,248,1,Spring,ALL
91.71075062,31.82823946,2.07,202,1,Spring,ALL
91.65413704,33.89069034,3,258,1,Spring,ALL
92.16400757,36.70591825,2.77,214,1,Spring,ALL
92.97366532,40.27360352,1.51,338,1,Spring,ALL
93.02400455,43.73979113,0.92,250,1,Spring,ALL
91.99662683,29.51735828,4.4,266,1,Spring,ALL
90.08740029,10.39926075,2.61,220,1,Spring,ALL
88.4228533,12.00287047,3.78,212,1,Spring,ALL
87.90510648,13.63263192,3.04,53,1,Spring,ALL
87.95377232,15.33359466,1.04,19,1,Spring,ALL
88.7244207,17.49759993,2.76,252,1,Spring,ALL
89.59251191,20.07764228,2.03,198,1,Spring,ALL
90.51498694,22.93540472,4.53,58,1,Spring,ALL
91.43731576,26.36961067,2.39,5,1,Spring,ALL
91.89416985,29.98975798,5.1,30,1,Spring,ALL
91.94415269,33.1712437,2.98,222,1,Summer,ALL
91.61314083,14.78158052,3.24,243,1,Summer,ALL
91.3525395,17.49832309,4.08,48,1,Summer,ALL
91.96168987,20.97277803,4.94,211,1,Summer,ALL
92.58091036,24.88262394,1.53,24,1,Summer,ALL
93.04160757,29.06925456,2.07,239,1,Summer,ALL
93.95505682,33.03933537,2.72,229,1,Summer,ALL
94.00572006,36.63138521,2.81,202,1,Summer,ALL
94.3371709,40.3197741,4.63,199,1,Summer,ALL
94.38796029,44.09705435,3.64,227,1,Summer,ALL
94.43876645,48.00598487,3.78,208,1,Summer,ALL
94.70987073,52.15144724,2.61,234,1,Summer,ALL
94.62749122,56.24470582,1.51,321,1,Summer,ALL
93.96369994,59.9098035,4.76,223,1,Summer,ALL
94.01436604,63.80510209,6.01,268,1,Summer,ALL
94.07464481,67.76843489,1.96,177,1,Summer,ALL
94.12534753,71.70477107,3.02,222,1,Summer,ALL
94.36612751,76.09229872,3.43,228,1,Summer,ALL
94.86419047,80.76197523,2.46,178,1,Summer,ALL
94.91515386,85.60345725,2.7,248,1,Summer,ALL
94.96613408,90.49185553,6.05,244,1,Summer,ALL
95.01713113,95.25711969,2.59,163,1,Summer,ALL
95.06814501,99.76350097,1.64,324,1,Summer,ALL
94.82062459,103.7239228,2.18,336,1,Summer,ALL
94.58408651,107.5436911,2.09,245,1,Summer,ALL
94.63495742,111.4523549,3.91,36,1,Summer,ALL
94.66372276,115.3907623,3.13,228,1,Summer,ALL
94.75855247,119.6240603,2.53,211,1,Summer,ALL
95.44556154,124.1386235,2.09,262,1,Summer,ALL
95.53263376,128.7992775,5.73,230,1,Summer,ALL
96.90484607,134.0124446,3.74,351,1,Summer,ALL
97.25444548,139.5791555,4.02,306,1,Summer,ALL
97.30619802,145.3551464,1.97,200,1,Summer,ALL
97.35796764,151.1395376,1.94,219,1,Summer,ALL
97.40975435,157.0182098,4.3,216,1,Summer,ALL
96.93285281,162.6268868,4.73,232,1,Summer,ALL
94.12696775,85.69384488,5.42,228,1,Summer,ALL
92.92623559,81.78178745,1.79,237,1,Summer,ALL
91.59315337,39.17427478,6.36,318,1,Summer,ALL
91.13360104,29.16485908,1.47,240,1,Summer,ALL
91.71080676,33.77085609,2.46,289,1,Summer,ALL
93.63682151,39.06453658,2.25,336,1,Summer,ALL
94.66244327,44.49905369,4.53,315,1,Summer,ALL
94.71334005,49.53528694,2.68,198,1,Summer,ALL
94.76425364,16.60404739,2.59,229,1,Summer,ALL
95.79014604,22.59305151,2.79,227,1,Summer,ALL
96.07012004,28.02756484,1.84,32,1,Summer,ALL
96.10630403,33.0192571,2.26,227,1,Summer,ALL
95.81632106,37.70367018,2.28,253,1,Summer,ALL
95.58298373,42.11216808,2.1,186,1,Summer,ALL
95.1649913,46.21480855,2.79,309,1,Summer,ALL
94.72050498,50.17991308,2.1,227,1,Summer,ALL
93.73006814,53.76423584,1.4,46,1,Summer,ALL
93.13725661,57.255316,1.59,240,1,Summer,ALL
93.18764985,54.4798292,1.21,234,1,Summer,ALL
93.23805973,58.66472682,2.31,243,1,Summer,ALL
93.74491774,63.13065335,2.1,291,1,Summer,ALL
94.09027013,67.78692508,1.24,276,1,Summer,ALL
94.59460888,72.64194253,1.4,227,1,Summer,ALL
94.64548327,77.42693185,1.86,246,1,Summer,ALL
94.96004531,82.44939799,3.04,231,1,Summer,ALL
94.71573931,87.14657194,3.65,220,1,Summer,ALL
94.76665369,92.36530526,1.64,311,1,Summer,ALL
94.81758488,97.60447847,2.53,238,1,Summer,ALL
95.49986961,103.2447401,1.51,51,1,Summer,ALL
95.55104287,108.6715132,1.21,272,1,Summer,ALL
95.58900797,113.7907925,0.91,223,1,Summer,ALL
95.64021066,118.9960182,1.73,178,1,Summer,ALL
94.92214826,123.4609538,1.58,233,1,Summer,ALL
94.03011454,127.5833189,2.22,35,1,Summer,ALL
93.55176682,131.7005627,1.38,280,1,Summer,ALL
93.60229691,136.3783045,1.21,270,1,Summer,ALL
94.01478895,141.2939444,0.88,44,1,Summer,ALL
94.06547191,145.7934501,1.14,241,1,Summer,ALL
94.11617161,98.70002932,1.17,260,1,Summer,ALL
93.44680712,69.33748582,1.21,278,1,Summer,ALL
91.94849031,39.25616051,1.38,9,1,Summer,ALL
91.95958364,43.26981553,2.09,306,1,Summer,ALL
92.00958808,39.57535975,1.36,209,1,Summer,ALL
92.05960902,29.31059426,1.27,246,1,Summer,ALL
92.10964648,21.75942103,2.22,281,1,Summer,ALL
92.15970045,20.16790826,1.73,51,1,Summer,ALL
92.20977095,25.71947266,2.4,241,1,Summer,ALL
92.70400895,31.29869708,1.28,17,1,Summer,ALL
93.0836064,36.65743,3.23,239,1,Summer,ALL
93.13398193,38.67560415,1.51,218,1,Summer,ALL
93.14988006,43.10902474,1.56,186,1,Summer,ALL
91.82441972,46.79251113,1.55,16,1,Summer,ALL
90.97046062,50.07299162,1.55,240,1,Summer,ALL
91.02013849,53.45878374,0.47,241,1,Summer,ALL
91.06983277,56.89194632,1.6,251,1,Summer,ALL
91.704635,38.06538988,2.44,209,1,Summer,ALL
91.99912068,42.86303462,1.88,247,1,Summer,ALL
93.68529624,48.03126883,1.64,298,1,Summer,ALL
94.03410822,53.00649683,1.12,226,1,Summer,ALL
94.08479756,57.61742444,3.32,250,1,Summer,ALL
93.71322568,61.9119381,1.3,229,1,Summer,ALL
93.51208021,37.60359975,1.84,277,1,Summer,ALL
92.51155957,42.1282802,2.1,256,1,Summer,ALL
92.56174624,33.20475248,2.55,263,1,Summer,ALL
92.61194948,38.25308192,3.15,75,1,Summer,ALL
93.54955976,43.51867352,1.16,226,1,Summer,ALL
93.76899535,48.68208845,2.8,56,1,Summer,ALL
93.69436012,53.29508251,1.6,312,1,Summer,ALL
94.68298087,58.42901555,0.24,222,1,Summer,ALL
94.73388443,63.05778436,1.73,218,1,Summer,ALL
94.7848048,67.75382325,1.81,223,1,Summer,ALL
94.83574198,72.35676259,1.94,309,1,Summer,ALL
93.85675283,75.75235716,3.71,285,1,Summer,ALL
93.90738361,55.9978219,2.61,198,1,Summer,ALL
93.73118786,59.88528201,3.8,33,1,Summer,ALL
93.78177719,63.82729052,2.29,58,1,Summer,ALL
93.83238322,67.88825729,2.46,232,1,Summer,ALL
93.88300596,71.82469014,0.54,240,1,Summer,ALL
93.93364541,75.59872425,2.68,342,1,Summer,ALL
93.37983165,78.93093915,1.7,353,1,Summer,ALL
92.46810305,81.8010233,0.93,220,1,Summer,ALL
92.19919251,84.68885718,2.23,210,1,Summer,ALL
92.24927605,87.80082442,1.47,173,1,Summer,ALL
92.29937613,90.89284857,2.09,268,1,Summer,ALL
92.34949274,80.23795462,1.21,35,1,Summer,ALL
92.55497456,83.40519713,3.17,217,1,Fall,ALL
92.683383,86.44770132,1.68,250,1,Fall,ALL
92.7336264,89.50553193,1.45,146,1,Fall,ALL
92.78388639,92.6362764,1.36,274,1,Fall,ALL
92.83416296,95.70206357,0.89,262,1,Fall,ALL
91.31429052,81.5802587,1.9,50,1,Fall,ALL
90.07117441,45.29255156,1.64,252,1,Fall,ALL
89.64247534,25.99158198,1.6,292,1,Fall,ALL
89.69171478,29.33671632,1.77,28,1,Fall,ALL
89.74097048,32.60652264,0.63,39,1,Fall,ALL
89.99375911,36.15938758,1.17,216,1,Fall,ALL
90.67125897,39.86620846,1.7,63,1,Fall,ALL
91.76835572,43.80572591,2.14,247,1,Fall,ALL
92.73625953,47.97602264,1.73,175,1,Fall,ALL
93.05051968,51.80490742,1.53,205,1,Fall,ALL
93.70202558,55.81959765,1.42,242,1,Fall,ALL
94.60013451,60.08138922,2.07,64,1,Fall,ALL
94.65101072,63.53453599,3.21,285,1,Fall,ALL
94.70190373,66.8450315,2.25,235,1,Fall,ALL
94.75281354,69.99685465,2.1,174,1,Fall,ALL
96.01741598,73.40004107,1.77,238,1,Fall,ALL
