FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
89.06381291,8.269128531,3.06,212,1,Spring,All
90.03839901,10.04307635,2.59,233,1,Spring,All
90.08776916,6.998236248,3.87,87,1,Spring,All
89.47719996,2.821954283,2.1,335,1,Spring,All
89.52638483,4.326873295,1.38,254,1,Spring,All
89.83942951,6.191711531,2.68,14,1,Spring,All
91.78541953,8.473179017,3.02,265,1,Spring,All
94.13010958,11.56356915,3.46,302,1,Spring,All
94.18083061,14.11518941,2.35,231,1,Spring,All
94.23156839,15.90600694,2.6,250,1,Spring,All
94.64487573,18.09340136,2.94,247,1,Spring,All
94.69576671,20.4901602,1.82,200,1,Spring,All
94.7466745,24.03555709,0,294,1,Spring,All
94.61244986,27.23732888,2.48,183,1,Spring,All
93.46674742,24.43281319,2.27,241,1,Spring,All
92.76481357,26.47293327,2.4,260,1,Spring,All
93.13790386,28.81319753,2.37,226,1,Spring,All
93.53035034,31.52634064,1.21,43,1,Spring,All
93.58087336,33.81450549,1.82,235,1,Spring,All
94.10604315,37.0657816,2.85,13,2,Spring,All
96.05011487,39.92146655,1.92,239,2,Spring,All
96.72021625,43.10940112,2.35,241,2,Spring,All
96.55920947,46.67679184,1.77,246,2,Spring,All
96.33968862,49.81283556,1.64,266,2,Spring,All
95.36107946,52.45994219,1.79,93,2,Spring,All
95.4122069,55.55145829,2.09,243,2,Spring,All
96.22167992,59.05040311,2.23,240,2,Spring,All
96.27309149,62.92938226,6.84,265,3,Spring,All
96.32452003,67.24758781,1.97,278,3,Spring,All
96.37259996,72.00899409,1.86,244,3,Spring,All
95.57272718,76.42651285,3.32,240,3,Spring,All
95.57093053,81.04105108,1.56,15,3,Spring,All
96.53972146,85.14858738,5.17,231,3,Spring,All
96.46628939,89.53358954,1.6,226,3,Spring,All
96.36509894,93.71013234,2.44,4,3,Spring,All
95.80601552,97.10381414,3.48,52,3,Spring,All
94.97251934,99.99622081,3.43,250,3,Spring,All
94.18908316,102.5372595,1.86,253,3,Spring,All
93.69517743,105.0667562,4.67,236,3,Spring,All
93.74575487,108.4771791,2.07,198,2,Spring,All
93.79634901,112.4826119,2.45,171,3,Spring,All
93.94008174,116.9766069,1.7,79,3,Summer,All
94.05058873,121.2334339,2.66,238,3,Summer,All
93.99386258,124.5531111,2.66,274,3,Summer,All
93.40802671,127.4438637,1.64,222,3,Summer,All
92.96476584,130.3687731,1.47,249,2,Summer,All
93.01510213,133.6318685,5.05,284,3,Summer,All
93.06545505,136.940596,3.09,85,3,Summer,All
93.11582458,140.7474901,1.34,222,3,Summer,All
93.86562266,145.3139882,2.53,214,3,Summer,All
95.16701098,150.1096184,4.47,297,4,Summer,All
95.57058433,154.9540899,2.43,231,4,Summer,All
95.62178094,159.2478193,2.33,76,4,Summer,All
95.67299445,163.6856037,1.79,201,4,Summer,All
95.72422486,167.6333081,3.13,341,4,Summer,All
95.60384014,171.2113704,1.58,234,4,Summer,All
95.2802422,174.9921137,2.72,254,4,Summer,All
94.71404909,178.9205556,1.81,335,3,Summer,All
94.24333219,182.6424145,2.65,249,3,Summer,All
94.09408701,186.3591248,2.18,242,3,Summer,All
94.14479615,190.477484,1.47,262,3,Summer,All
94.19552203,194.7700454,1.7,61,3,Summer,All
94.97739958,199.6969003,5.3,240,5,Summer,All
95.36918895,204.5123235,1.82,266,4,Summer,All
95.74081536,209.1420479,2.58,218,4,Summer,All
95.79206817,213.5391557,1.42,28,4,Summer,All
95.84066093,217.9478817,1.04,221,4,Summer,All
95.78336818,222.0084417,1.73,266,4,Summer,All
95.83463504,226.6642389,1.87,220,4,Summer,All
95.88591882,231.4109628,2.85,354,5,Summer,All
95.93721953,235.9427115,2.66,241,5,Summer,All
95.91893047,240.4114403,2.03,237,4,Summer,All
95.57713296,244.3794298,5.96,346,5,Summer,All
94.46796083,248.0702751,2.47,353,4,Summer,All
93.05324276,251.6129684,3.48,12,3,Summer,All
93.10360827,255.8351426,3.19,244,3,Summer,All
94.31082423,260.3024795,1.86,252,3,Summer,All
95.93640702,264.9721502,1.42,7,4,Summer,All
95.98772441,270.250455,3.35,261,5,Summer,All
96.03905873,275.0658774,2.39,232,5,Summer,All
96.09041001,280.2707586,1.85,303,5,Summer,All
96.14177824,285.0608285,3.13,196,5,Summer,All
96.82200839,290.4063289,2.59,242,5,Summer,All
96.83165422,296.2204455,1.45,220,5,Summer,All
96.71486038,302.0892444,1.77,262,5,Summer,All
96.55070575,307.844596,5.87,238,5,Summer,All
96.60222594,313.5131493,3.95,321,5,Summer,All
96.65376315,318.3276415,5.21,201,5,Summer,All
96.70531737,323.4345779,2.05,227,5,Summer,All
96.75688861,328.7669021,0.37,243,5,Summer,All
96.80847687,334.3369801,1.73,265,5,Summer,All
96.7106505,129.7231007,1.86,225,4,Summer,All
96.04973738,91.7117107,1.58,229,3,Summer,All
96.09634582,97.93325383,1.51,220,3,Summer,All
96.14771601,104.1530312,1.02,299,3,Summer,All
96.19910316,110.2362849,1.53,202,3,Summer,All
96.25050727,68.94863339,2.37,266,3,Summer,All
96.12595027,59.17075808,1.55,202,2,Summer,All
95.76047608,54.21150227,1.84,262,2,Summer,All
94.73577016,46.82548685,1.43,312,2,Summer,All
93.72506969,37.38870611,1.94,194,1,Summer,All
92.73701601,25.75512602,1.77,251,1,Summer,All
92.39498434,24.19821324,1.17,238,1,Summer,All
92.44513253,20.90538596,1.04,322,1,Summer,All
92.49529726,21.96935013,1.66,241,1,Summer,All
92.54547856,22.66622232,1.23,198,1,Summer,All
92.59567643,20.64001182,0.89,227,1,Summer,All
92.69274324,28.20361237,1.82,305,1,Summer,All
92.74298973,24.28808709,2.42,290,1,Summer,All
92.7932528,30.01569717,1.62,249,1,Summer,All
92.84353247,36.95111384,1.42,72,1,Summer,All
93.31071502,44.14838726,1.7,220,1,Summer,All
93.36116553,51.02421472,3.28,179,2,Summer,All
93.43191259,33.8246909,2.55,184,1,Summer,All
93.28217152,29.24847262,1.39,260,1,Summer,All
92.77482894,20.48662707,1.66,226,1,Summer,All
92.82510252,24.29021336,1.94,223,1,Summer,All
92.82796194,20.16615697,1.27,231,1,Summer,All
92.6348103,17.18728833,1.66,68,1,Summer,All
92.68503766,20.55231641,1.82,76,1,Summer,All
92.7352816,16.59870296,1.19,227,1,Summer,All
92.78554213,14.29935788,1.34,222,1,Summer,All
92.7907495,19.2877292,1.28,360,1,Summer,All
92.79190675,24.73899837,2.59,212,1,Summer,All
92.84218598,25.13474424,1.21,230,1,Summer,All
92.8924818,29.87393818,1.4,264,1,Summer,All
92.94279424,27.06619444,1.79,215,1,Summer,All
92.99312328,22.68210363,0.32,187,1,Summer,All
92.8228338,22.12065425,3.02,256,1,Summer,All
92.87312323,28.01032413,2.72,238,1,Summer,All
92.92342927,27.03387923,3.11,284,1,Summer,All
92.57625453,21.09793324,1.75,232,1,Summer,All
92.62646256,26.93756664,2.44,153,1,Summer,All
92.67668716,32.86665407,1.97,250,1,Summer,All
93.01030014,38.99713323,2.23,275,1,Summer,All
93.20579918,44.87195711,0.62,252,1,Summer,All
93.25621506,50.23859438,1.99,269,2,Summer,All
92.59427153,54.40802846,1.28,48,2,Summer,All
92.19665984,58.45070822,3.3,272,2,Summer,All
92.24674254,62.5903979,0.89,258,2,Summer,All
92.29684178,66.84801997,1.4,224,2,Summer,All
92.32366452,49.04087552,1.79,195,1,Summer,All
91.53413454,37.34650355,2.23,234,1,Summer,All
90.66178081,22.06765534,1.58,272,1,Summer,All
90.20559827,17.38901716,3.19,346,1,Summer,All
90.25502362,21.78682736,1.1,268,1,Summer,All
91.5218552,26.92875054,1.42,196,1,Summer,All
92.35558545,32.09056835,1.68,237,1,Summer,All
92.48533299,37.12874101,0.88,73,1,Summer,All
