FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
87.07339831,6.362942344,2.35,230,1,Spring,ALL
88.32746203,7.327997698,2.76,49,1,Spring,ALL
89.94552795,9.082626711,5.01,72,1,Spring,ALL
91.42304545,11.17353508,2.32,246,1,Spring,ALL
91.47287275,13.03712355,4.34,214,1,Spring,ALL
91.87171087,14.89000559,2.38,240,1,Spring,ALL
92.04350085,16.72083796,4.54,65,1,Spring,ALL
92.55556157,18.74161541,0,75,1,Spring,ALL
92.42608778,20.50851037,3.13,291,1,Spring,ALL
90.54513849,21.81980145,3.17,56,1,Spring,ALL
89.97572235,23.42264168,2.14,287,1,Spring,ALL
88.21888337,24.52514492,3.48,240,1,Spring,ALL
88.07219836,15.72245306,2.51,215,1,Spring,ALL
88.47899404,17.2557349,2.12,247,1,Spring,ALL
89.88433279,19.17206112,2.41,240,1,Spring,ALL
91.02545072,21.31899789,2.94,215,1,Spring,ALL
91.18583096,22.97143881,4.56,253,1,Spring,ALL
91.23557994,24.6756838,1.52,268,1,Spring,ALL
91.28534534,26.4337891,3.96,236,1,Spring,ALL
91.12263362,27.57296287,1.94,222,1,Spring,ALL
91.31014916,29.40894517,3.5,156,1,Spring,ALL
91.74583785,31.91998969,0.99,247,1,Spring,ALL
92.26174632,34.47064968,2.68,240,1,Spring,ALL
92.31185051,36.79940408,1.53,257,1,Spring,ALL
92.36197125,38.92068636,2.33,142,1,Spring,ALL
92.33982543,40.28503118,3.6,185,1,Spring,ALL
92.38347294,42.18232283,4.96,72,1,Spring,ALL
92.43361732,43.88529584,3.54,190,1,Spring,ALL
92.48377825,44.99293517,0.99,229,1,Spring,ALL
92.46570682,46.54160702,1.64,272,1,Spring,ALL
92.04610399,48.28730142,2.79,266,1,Spring,ALL
92.09613699,50.7577886,1.81,228,1,Spring,ALL
92.14618651,53.64593881,2.57,350,1,Spring,ALL
92.19625255,56.3726805,2.18,233,1,Spring,ALL
93.1711279,59.84647911,2.6,60,2,Spring,ALL
93.81911858,63.84768574,1.82,341,2,Spring,ALL
94.03581089,67.93717938,2.05,222,2,Spring,ALL
94.08650079,67.62513688,4.77,295,2,Spring,ALL
94.13720742,71.2907624,2.33,14,2,Spring,ALL
93.49955305,74.60301464,3.71,141,2,Spring,ALL
93.31055379,77.47730644,2.1,210,2,Spring,ALL
92.91751844,79.88541256,2.63,257,2,Summer,ALL
93.10391922,82.88612241,3.32,346,2,Summer,ALL
93.15430146,85.74121122,1.79,239,2,Summer,ALL
92.68928245,87.81423313,3.61,188,2,Summer,ALL
92.7395278,90.28832626,0,270,2,Summer,ALL
94.15840295,93.48342682,7.09,236,3,Summer,ALL
94.20913333,96.72029186,2.1,233,3,Summer,ALL
93.86412108,73.86159324,2.89,79,2,Summer,ALL
90.54588344,39.58834201,4.23,232,1,Summer,ALL
89.02016726,41.43582272,2.4,276,1,Summer,ALL
89.61096908,23.8238559,4.66,224,1,Summer,ALL
90.1435348,27.05743055,2.89,236,1,Summer,ALL
90.19293966,30.37544249,4.63,251,1,Summer,ALL
90.60296898,26.44718609,1.49,248,1,Summer,ALL
90.85121388,22.72307898,2.12,258,1,Summer,ALL
91.64779832,26.51002125,3.32,190,1,Summer,ALL
92.00163978,29.91187314,2.68,252,1,Summer,ALL
92.11944497,33.44357509,3.26,328,1,Summer,ALL
92.50576146,37.19607165,2.46,41,1,Summer,ALL
92.55594622,40.64313818,1.92,223,1,Summer,ALL
92.15297424,43.50210654,2.16,40,1,Summer,ALL
92.01110233,46.22893804,2.65,243,1,Summer,ALL
92.06112377,49.33223453,2.94,256,1,Summer,ALL
92.43003957,52.85990842,2.87,249,1,Summer,ALL
92.9517794,56.49545866,2.05,241,2,Summer,ALL
93.0021114,59.88869156,2.53,232,2,Summer,ALL
93.05246003,63.14915678,4.81,338,2,Summer,ALL
93.12375493,66.35113068,2.94,325,2,Summer,ALL
93.17414371,69.61485745,1.4,198,2,Summer,ALL
93.22454913,72.93276101,0.35,236,2,Summer,ALL
93.2749712,75.8265367,1.02,212,2,Summer,ALL
93.12871826,78.50847586,1.86,50,2,Summer,ALL
92.0303071,80.8980468,1.88,234,2,Summer,ALL
91.45853908,83.26974796,1.62,219,2,Summer,ALL
91.30499285,83.13751108,3.69,171,2,Summer,ALL
91.35011315,85.71995281,4.02,241,2,Summer,ALL
91.60440926,88.75807594,0.68,199,2,Summer,ALL
91.65429644,91.8190852,1.6,358,2,Summer,ALL
91.83117767,94.99234842,2.83,44,2,Summer,ALL
92.37363164,98.30845396,1.53,251,2,Summer,ALL
92.92351603,101.7363524,2.18,220,2,Summer,ALL
93.42913575,105.2779499,5.1,236,3,Summer,ALL
93.47962535,108.6649281,2.92,242,3,Summer,ALL
93.53013163,112.0712068,5.39,17,3,Summer,ALL
93.58065458,115.6093351,1.82,233,3,Summer,ALL
93.63119421,118.9371023,1.19,219,3,Summer,ALL
93.68026832,122.1079839,2.38,252,3,Summer,ALL
92.73666626,125.0149323,1.17,210,2,Summer,ALL
92.63087582,128.0268594,0.91,61,2,Summer,ALL
92.68110188,131.2335263,1.82,295,2,Summer,ALL
93.95892998,134.6432469,1.14,239,3,Summer,ALL
94.0095945,103.666482,1.96,48,3,Summer,ALL
90.93038515,89.47286211,1.94,209,2,Summer,ALL
89.91416249,88.80969211,0.5,232,1,Summer,ALL
89.89970456,80.38174563,0.37,235,1,Summer,ALL
89.94902892,83.32401846,5.87,233,2,Summer,ALL
90.32089338,86.83512408,1.51,266,1,Summer,ALL
91.03797461,90.90889286,1.38,277,2,Summer,ALL
91.08767477,94.84585743,2.18,191,2,Summer,ALL
91.13739135,83.12351684,1.96,233,2,Summer,ALL
91.18712433,72.68981059,1.12,258,1,Summer,ALL
91.23687374,77.18169839,1.88,224,2,Summer,ALL
91.28663957,81.86144601,1.1,228,2,Summer,ALL
91.99094155,86.96881934,1.88,236,2,Summer,ALL
92.04095634,61.99978202,2.03,252,1,Summer,ALL
91.32862701,49.05082815,0.76,252,1,Summer,ALL
91.37842313,54.47048535,1.43,246,1,Summer,ALL
91.65127575,59.95534257,2.46,250,1,Summer,ALL
91.70117839,65.11244795,1.96,221,1,Summer,ALL
91.55286532,69.60565545,1.53,232,1,Summer,ALL
91.73508607,74.55004681,2.63,60,2,Summer,ALL
92.86245471,79.70634719,2.33,235,2,Summer,ALL
93.13262708,85.05263181,1.97,234,2,Summer,ALL
93.42100133,90.46873677,1.58,282,2,Summer,ALL
92.61918825,94.93989106,2.2,239,2,Summer,ALL
92.25085709,99.23478447,2.04,251,2,Summer,ALL
92.30095769,103.0942057,1.47,252,2,Summer,ALL
92.35107483,107.0805315,1.36,247,2,Summer,ALL
93.20025382,111.3084197,1.66,248,2,Summer,ALL
93.99576971,115.4313035,1.88,254,3,Summer,ALL
93.83898726,119.0735473,1.9,163,3,Summer,ALL
93.60321023,122.6416468,1.34,220,3,Summer,ALL
93.65375731,126.4538712,2.66,255,3,Summer,ALL
93.70432108,130.3194049,2.31,228,3,Summer,ALL
93.75490154,134.0356393,0.86,236,3,Summer,ALL
93.8054987,137.6332995,1.28,224,3,Summer,ALL
93.62600176,140.9235667,2.12,88,3,Summer,ALL
93.66522696,144.3146871,5.59,256,3,Summer,ALL
93.71579452,147.9899505,2.65,260,3,Summer,ALL
93.76637876,151.6943941,2.16,277,3,Summer,ALL
94.87716582,155.7235487,4.79,258,4,Summer,ALL
94.79832476,159.5256728,1.45,92,3,Summer,ALL
94.8492664,163.3214659,0.22,45,3,Summer,ALL
94.58591952,166.9918915,2.23,343,4,Summer,ALL
94.09785551,170.5982255,1.12,235,3,Summer,ALL
93.2121677,174.0155783,1.88,245,3,Summer,ALL
93.26258568,177.5184639,1.82,224,3,Summer,ALL
93.13220383,180.8116166,1.4,232,3,Summer,ALL
92.14439576,183.7514151,1.45,234,3,Summer,ALL
91.71455964,186.5796261,1.94,55,2,Summer,ALL
91.76448318,189.5314753,1.68,18,2,Summer,ALL
91.8144232,192.2590577,1.27,63,2,Summer,ALL
91.63627276,194.9542236,1.53,337,2,Summer,ALL
94.01933061,198.2577744,2.33,42,3,Summer,ALL
94.07001507,201.3821459,0.88,285,3,Summer,ALL
94.0203195,204.4843648,1.4,85,3,Summer,ALL
93.82435309,207.5643862,1.84,58,3,Summer,ALL
93.86552275,210.436939,2.25,46,3,Summer,ALL
93.91615643,213.4646845,1.79,243,3,Summer,ALL
92.73899377,216.1191663,2.03,236,3,Summer,ALL
92.32756941,218.7150007,1.4,238,3,Summer,ALL
92.37769534,221.2820662,0.93,250,3,Summer,ALL
92.37371497,223.7119753,2.07,67,3,Summer,ALL
92.27624879,226.0017437,1.73,49,3,Summer,ALL
91.82476149,228.0738179,2.03,255,3,Summer,ALL
90.97863855,132.4930382,1.43,28,2,Summer,ALL
89.85684287,69.37272639,1.81,237,1,Summer,ALL
89.54381361,56.38971383,2.18,242,1,Summer,ALL
90.49457475,54.03219452,2.2,33,1,Summer,ALL
91.83874114,57.66986872,2.2,61,1,Summer,ALL
92.81458404,61.7467021,2.38,219,2,Summer,ALL
92.86487075,65.63754182,1.97,65,2,Fall,ALL
92.8273955,69.23425466,1.56,43,2,Fall,ALL
92.87768644,72.99261849,3.11,17,2,Fall,ALL
92.86737492,76.56416376,1.13,29,2,Fall,ALL
90.72896966,56.26805436,1.47,158,1,Fall,ALL
90.77856781,59.01746345,1.25,258,1,Fall,ALL
90.82818233,51.97305959,2.6,186,1,Fall,ALL
90.37773374,54.71535906,1.14,210,1,Fall,ALL
89.18535302,8.801612417,1.21,219,1,Fall,ALL
88.51367409,4.743980058,2.5,249,1,Fall,ALL
88.17519668,2.952066993,1.32,250,1,Fall,ALL
88.2239517,2.216397321,1.82,350,1,Fall,ALL
88.27272281,2.015560125,1.94,41,1,Fall,ALL
88.22921467,1.793669385,5.07,204,1,Fall,ALL
89.07102316,3.751680015,2.87,194,1,Fall,ALL
90.49581414,6.055776418,3.19,237,1,Fall,ALL
91.00208018,8.190673573,2.25,137,1,Fall,ALL
91.38021596,10.3230214,1.49,183,1,Fall,ALL
91.91649092,12.56779434,1.84,240,1,Fall,ALL
92.8650372,14.89677514,1.62,225,1,Fall,ALL
91.37538396,13.2828753,0.99,21,1,Fall,ALL
89.9709861,6.419288025,1.47,275,1,Fall,ALL
90.020334,6.876292747,2.29,58,1,Fall,ALL
91.53391213,8.7943928,2.79,241,1,Fall,ALL
92.99652117,10.91335281,0.88,30,1,Fall,ALL
92.80593844,12.82364046,1.53,40,1,Fall,ALL
91.65302926,14.50379822,2.31,47,1,Fall,ALL
91.70293249,16.40656166,1.97,66,1,Fall,ALL
92.37284415,18.34580107,1.92,78,1,Fall,ALL
92.45593432,20.31561228,2.55,357,1,Fall,ALL
92.50610262,22.19417796,1.55,255,1,Fall,ALL
92.55628749,24.02304683,1.77,223,1,Fall,ALL
91.97199069,25.41694391,0.69,33,1,Fall,ALL
90.62293232,26.51368753,1.47,252,1,Fall,ALL
90.63409174,27.78720456,1.21,90,1,Fall,ALL
87.91637419,27.21523769,1.6,64,1,Fall,ALL
87.16345537,20.22427322,1.75,35,1,Fall,ALL
87.21187636,20.93813959,0.43,44,1,Fall,ALL
87.26031333,21.90128108,0.99,322,1,Fall,ALL
87.3087663,22.87853036,0.41,62,1,Fall,ALL
87.35723527,17.46438903,0.97,236,1,Fall,ALL
87.40572023,18.33210819,2.27,318,1,Fall,ALL
85.2835242,7.378172736,2.09,43,1,Fall,ALL
84.70624698,2.611086053,1.23,264,1,Fall,ALL
84.75385672,3.209518016,2.43,322,1,Fall,ALL
84.80148218,3.714096567,3.11,277,1,Fall,ALL
85.00922259,4.255744231,2.48,54,1,Fall,ALL
87.05209489,6.201809762,1.52,223,1,Spring,ALL
86.68730069,1.501686942,1.62,255,1,Spring,ALL
