"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"67",11505,"PinuPond",80,235.51
"68",11505,"PinuPond",90,1088.01
"69",11505,"PinuPond",95,878.46
"70",11626,"AbieConc",45,205.7
"71",11626,"PinuPond",55,77.88
"72",11626,"PinuPond",60,44.22
"73",11626,"PinuPond",70,76.56
"74",11626,"PinuPond",75,86.24
"75",11626,"PinuPond",80,165.99
"76",11626,"PinuPond",90,679.8
"77",11626,"PinuPond",95,792.33
"78",11626,"PinuPond",100,2388.65
"79",11626,"PseuMenz",65,100.76
"80",11626,"PseuMenz",70,386.98
"81",11626,"PseuMenz",75,96.25
"82",11626,"PseuMenz",80,357.39
"83",11626,"PseuMenz",85,883.74
"84",11626,"PseuMenz",90,690.91
"85",11626,"PseuMenz",100,1432.86
"86",11626,"PseuMenz",105,828.52
"87",11626,"PseuMenz",110,1262.69
"88",11626,"PseuMenz",115,4374.04
"89",11820,"JuniOste",60,12.54
"90",11820,"JuniOste",70,40.26
"91",11820,"JuniOste",75,60.28
"92",11820,"JuniOste",80,226.38
"93",11820,"JuniOste",85,745.47
"94",11820,"JuniOste",90,1034.77
"95",11820,"JuniOste",95,829.07
"96",11820,"JuniOste",100,436.59
"97",11820,"JuniOste",105,538.34
"98",11820,"PinuEdul",85,116.05
"99",11863,"AbieLasi",5,20.35
"100",11863,"AbieLasi",10,10.67
"101",11863,"AbieLasi",20,55.66
"102",11863,"AbieLasi",25,117.7
"103",11863,"AbieLasi",30,54.67
"104",11863,"AbieLasi",40,213.4
"105",11863,"AbieLasi",50,191.95
"106",11863,"AbieLasi",60,64.46
"107",11863,"AbieLasi",65,313.94
"108",11863,"AbieLasi",70,480.92
"109",11863,"AbieLasi",75,535.48
"110",11863,"AbieLasi",80,324.39
"111",11863,"AbieLasi",85,280.06
"112",11863,"AbieLasi",90,839.3
"113",11863,"AbieLasi",95,551.98
"114",11863,"AbieLasi",100,1820.28
"115",11863,"AbieLasi",105,1063.26
"116",11863,"AbieLasi",110,1076.68
"117",11863,"PopuTrem",40,143.11
"118",11863,"PopuTrem",65,9.24
"119",11863,"PopuTrem",80,136.4
"120",11863,"PopuTrem",90,315.48
"121",11863,"PopuTrem",95,112.64
"122",11863,"PopuTrem",100,418.66
"123",11863,"PopuTrem",105,616.22
"124",11863,"PopuTrem",110,648.23
"125",11940,"PopuTrem",65,38.06
"126",11940,"PopuTrem",70,168.74
"127",11940,"PopuTrem",75,253.99
"128",11940,"PopuTrem",80,329.67
"129",11940,"PopuTrem",90,160.6
"130",12168,"PopuTrem",65,22.11
"131",12168,"PopuTrem",70,159.83
"132",12168,"PopuTrem",75,110
"133",12168,"PopuTrem",80,843.04
"134",12168,"PopuTrem",85,1291.62
"135",12168,"PopuTrem",90,847.88
"136",12168,"PopuTrem",95,110.11
"137",12168,"PopuTrem",105,543.29
"138",12327,"AbieLasi",45,131.45
"139",12327,"AbieLasi",55,336.82
"140",12327,"AbieLasi",60,22.77
"141",12327,"AbieLasi",65,19.36
"142",12327,"AbieLasi",70,133.43
"143",12327,"AbieLasi",75,76.78
"144",12327,"AbieLasi",80,142.67
"145",12327,"AbieLasi",90,340.12
"146",12327,"PopuTrem",65,NA
"147",12327,"PopuTrem",70,321.86
"148",12327,"PopuTrem",75,257.07
"149",12327,"PopuTrem",80,974.38
"150",12327,"PopuTrem",85,495.88
"151",12327,"PopuTrem",90,1553.42
"152",12327,"PopuTrem",95,NA
"153",12327,"PopuTrem",100,3812.16
"154",12386,"PiceEnge",130,660.11
"155",12386,"PopuTrem",45,169.18
"156",12386,"PopuTrem",55,637.34
"157",12386,"PopuTrem",60,851.62
"158",12386,"PopuTrem",65,140.47
"159",12386,"PopuTrem",70,506.33
"160",12386,"PopuTrem",75,535.37
"161",12386,"PopuTrem",80,418.33
"162",12386,"PopuTrem",85,1145.1
"163",12386,"PopuTrem",90,318.89
"164",12386,"PopuTrem",95,267.63
"165",12386,"PopuTrem",105,1049.62
"166",12479,"AbieLasi",70,49.5
"167",12479,"AbieLasi",120,NA
"168",12479,"PiceEnge",95,333.41
"169",12479,"PiceEnge",105,510.18
"170",12479,"PiceEnge",115,4343.9
"171",12479,"PiceEnge",120,3321.67
"172",12479,"PiceEnge",125,2988.48
"173",12479,"PiceEnge",130,NA
"174",12482,"AbieConc",30,54.67
"175",12482,"AbieConc",65,136.73
"176",12482,"AbieConc",70,237.05
"177",12482,"AbieConc",75,348.26
"178",12482,"AbieConc",80,1494.24
"179",12482,"AbieConc",90,3391.08
"180",12482,"AbieConc",95,962.72
"181",12482,"PopuTrem",60,402.6
"182",12482,"PopuTrem",65,103.4
"183",12482,"PopuTrem",70,167.2
"184",12482,"PopuTrem",75,86.35
"185",12482,"PopuTrem",80,104.72
"186",12482,"PopuTrem",85,352.22
"187",12482,"PopuTrem",95,297.77
"188",12482,"PopuTrem",100,583
"189",12482,"PopuTrem",105,535.48
"190",12482,"PopuTrem",110,545.93
"191",12482,"QuerGamb",50,266.31
"192",12482,"QuerGamb",55,621.17
"193",12482,"QuerGamb",60,378.62
"194",12482,"QuerGamb",65,187.66
"195",12482,"QuerGamb",70,439.01
"196",12482,"QuerGamb",75,114.62
"197",12635,"JuniOste",5,8.58
"198",12635,"JuniOste",15,22.77
"199",12635,"JuniOste",40,175.67
"200",12635,"JuniOste",55,14.08
"201",12635,"JuniOste",60,231.99
"202",12635,"JuniOste",65,504.57
"203",12635,"JuniOste",70,522.83
"204",12635,"JuniOste",75,269.28
"205",12635,"JuniOste",80,349.14
"206",12635,"AbieLasi",10,13.42
"207",12635,"AbieLasi",20,51.48
"208",12635,"AbieLasi",35,83.93
"209",12635,"AbieLasi",40,193.93
"210",12635,"AbieLasi",45,166.1
"211",12635,"AbieLasi",55,283.14
"212",12635,"AbieLasi",70,51.59
"213",12635,"AbieLasi",75,88
"214",12635,"AbieLasi",85,137.06
"215",12635,"PiceEnge",25,34.32
"216",12635,"PiceEnge",35,60.83
"217",12635,"PiceEnge",70,36.08
"218",12635,"PiceEnge",90,138.16
"219",12673,"JuniOste",70,10.45
"220",12673,"JuniOste",80,119.79
"221",12673,"JuniOste",85,387.75
"222",12673,"JuniOste",90,586.19
"223",12673,"JuniOste",95,1516.68
"224",12673,"JuniOste",100,1050.5
"225",12673,"JuniOste",105,1281.61
"226",12709,"JuniOste",10,16.17
"227",12709,"JuniOste",60,96.69
"228",12709,"JuniOste",65,38.94
"229",12709,"JuniOste",80,143.77
"230",12709,"JuniOste",85,529.76
"231",12709,"JuniOste",90,274.45
"232",12709,"JuniOste",100,522.61
"233",12709,"PinuEdul",60,30.69
"234",12709,"PinuEdul",65,259.71
"235",12709,"PinuEdul",70,115.94
"236",12709,"PinuEdul",75,99.55
"237",12709,"PinuEdul",85,1049.18
"238",12709,"PinuEdul",90,1945.68
"239",12709,"PinuEdul",105,1808.07
"240",12720,"JuniOste",30,51.81
"241",12720,"JuniOste",55,22.11
"242",12720,"JuniOste",60,23.43
"243",12720,"JuniOste",65,29.59
"244",12720,"JuniOste",70,69.41
"245",12720,"JuniOste",75,79.2
"246",12720,"JuniOste",80,391.49
"247",12720,"JuniOste",85,349.25
"248",12720,"JuniOste",90,661.32
"249",12720,"JuniOste",95,1698.4
"250",12720,"JuniOste",100,424.27
"251",12720,"JuniOste",105,494.89
"252",12720,"JuniOste",110,608.19
"253",12720,"JuniOste",115,1043.02
"254",12742,"AbieConc",10,13.42
"255",12742,"AbieConc",45,178.75
"256",12742,"AbieConc",80,166.1
"257",12742,"AbieConc",85,1525.37
"258",12742,"AbieConc",90,1393.7
"259",12742,"AbieConc",95,845.57
"260",12742,"AbieConc",100,1028.17
"261",12742,"PinuPond",75,242.66
"262",12742,"PinuPond",80,337.92
"263",12742,"PinuPond",85,1037.19
"264",12742,"PinuPond",90,1334.52
"265",12742,"PinuPond",100,1267.64
"266",12742,"PopuTrem",70,46.53
"267",12742,"PopuTrem",90,263.12
"268",12742,"QuerGamb",5,28.71
"269",12742,"QuerGamb",35,129.03
"270",12742,"QuerGamb",40,147.51
"271",12742,"QuerGamb",60,356.18
"272",12752,"JuniOste",5,13.31
"273",12752,"JuniOste",10,19.14
"274",12752,"JuniOste",55,16.83
"275",12752,"JuniOste",60,39.27
"276",12752,"JuniOste",65,26.73
"277",12752,"JuniOste",70,53.46
"278",12752,"JuniOste",80,129.8
"279",12752,"JuniOste",85,248.05
"280",12752,"JuniOste",90,991.1
"281",12752,"PinuEdul",55,22
"282",12752,"PinuEdul",65,42.46
"283",12752,"PinuEdul",70,120.45
"284",12752,"PinuEdul",75,146.96
"285",12752,"PinuEdul",80,118.25
"286",12752,"PinuEdul",95,412.72
"287",12752,"QuerGamb",5,57.31
"288",12752,"QuerGamb",10,147.84
"289",12752,"QuerGamb",20,155.98
"290",12752,"QuerGamb",25,224.18
"291",12752,"QuerGamb",30,190.3
"292",12752,"QuerGamb",35,129.03
"293",12777,"AbieLasi",60,44.33
"294",12777,"AbieLasi",65,88.66
"295",12777,"AbieLasi",70,199.21
"296",12777,"AbieLasi",75,124.85
"297",12777,"AbieLasi",80,308.22
"298",12777,"AbieLasi",85,328.35
"299",12777,"AbieLasi",100,490.27
"300",12777,"PiceEnge",60,258.72
"301",12777,"PiceEnge",65,333.74
"302",12777,"PiceEnge",100,411.29
"303",12777,"PiceEnge",105,694.98
"304",12777,"PiceEnge",110,784.96
"305",12777,"PiceEnge",115,1083.06
"306",12777,"PiceEnge",125,2033.9
"307",12777,"PopuTrem",65,54.56
"308",12777,"PopuTrem",70,308.44
"309",12777,"PopuTrem",75,441.76
"310",12777,"PopuTrem",80,1571.02
"311",12777,"PopuTrem",85,2223.1
"312",12777,"PopuTrem",90,2036.21
"313",12777,"PopuTrem",95,2150.72
"314",12777,"PopuTrem",100,466.29
"315",12777,"PopuTrem",105,1602.04
"316",12777,"PopuTrem",115,1340.13
"317",12932,"JuniOste",85,95.59
"318",12932,"PinuEdul",5,10.67
"319",12932,"PinuEdul",35,65.12
"320",12932,"PinuEdul",45,130.02
"321",12932,"PinuEdul",65,47.08
"322",12932,"PinuEdul",70,67.76
"323",12932,"PinuEdul",75,81.62
"324",12932,"PinuEdul",80,297
"325",12932,"PinuPond",10,21.89
"326",12932,"PinuPond",25,32.34
"327",12932,"PinuPond",60,30.58
"328",12932,"PinuPond",75,292.05
"329",12932,"QuerGamb",5,52.14
"330",12932,"QuerGamb",10,73.92
"331",12932,"QuerGamb",20,52.03
"332",12932,"QuerGamb",75,15.73
"333",12943,"PinuEdul",60,59.07
"334",12943,"PinuEdul",65,22.88
"335",12943,"PinuPond",55,105.82
"336",12943,"PinuPond",60,80.3
"337",12943,"PinuPond",65,562.32
"338",12943,"PinuPond",70,704.22
"339",12943,"PinuPond",75,1202.41
"340",12943,"PinuPond",80,714.67
"341",12943,"PinuPond",90,431.53
"342",12943,"PseuMenz",60,26.07
"343",12943,"PseuMenz",75,99.11
"344",12943,"QuerGamb",5,23.43
"345",12943,"QuerGamb",15,45.76
"346",12943,"QuerGamb",20,123.75
"347",12943,"QuerGamb",30,95.04
"348",12943,"QuerGamb",35,129.03
"349",12943,"QuerGamb",40,166.98
"350",12943,"QuerGamb",55,303.49
"351",12956,"JuniOste",60,51.81
"352",12956,"JuniOste",65,28.82
"353",12956,"JuniOste",70,29.04
"354",12956,"JuniOste",75,32.45
"355",12956,"JuniOste",80,53.35
"356",12956,"JuniOste",85,247.39
"357",12956,"JuniOste",90,193.93
"358",12956,"JuniOste",95,157.3
"359",12956,"JuniOste",100,585.86
"360",12956,"JuniOste",110,281.6
"361",13204,"AbieConc",80,223.08
"362",13204,"AbieConc",85,390.17
"363",13204,"PiceEnge",80,70.73
"364",13204,"PiceEnge",85,117.26
"365",13204,"PiceEnge",125,2796.64
"366",13204,"PseuMenz",110,1927.31
"367",13204,"PopuTrem",65,84.37
"368",13204,"PopuTrem",70,584.43
"369",13204,"PopuTrem",75,1470.48
"370",13204,"PopuTrem",80,1320.44
"371",13204,"PopuTrem",85,5874.11
"372",13204,"PopuTrem",90,6646.64
"373",13204,"PopuTrem",95,2409.66
"374",13204,"PopuTrem",100,5237.98
"375",13204,"PopuTrem",105,755.7
"376",13378,"JuniOste",70,37.73
"377",13378,"JuniOste",85,188.54
"378",13378,"JuniOste",95,240.68
"379",13378,"PinuPond",105,2093.96
"380",13378,"QuerGamb",5,23.43
"381",13378,"QuerGamb",10,113.74
"382",13378,"QuerGamb",20,52.03
"383",13378,"QuerGamb",25,455.73
"384",13378,"QuerGamb",30,570.35
"385",13378,"QuerGamb",35,129.03
"386",13378,"QuerGamb",40,147.51
"387",13378,"QuerGamb",45,364.43
"388",13378,"QuerGamb",70,25.19
"389",13513,"JuniOste",5,7.59
"390",13513,"JuniOste",65,13.31
"391",13513,"JuniOste",75,74.58
"392",13513,"JuniOste",85,197.45
"393",13513,"JuniOste",90,259.93
"394",13513,"JuniOste",95,275.66
"395",13513,"JuniOste",100,445.5
"396",13917,"AbieLasi",50,205.7
"397",13917,"AbieLasi",60,38.5
"398",13917,"AbieLasi",65,138.6
"399",13917,"AbieLasi",70,187.88
"400",13917,"AbieLasi",75,101.64
"401",13917,"AbieLasi",80,168.19
"402",13917,"PiceEnge",85,241.78
"403",13917,"PiceEnge",90,336.49
"404",13917,"PiceEnge",95,642.51
"405",13917,"PiceEnge",100,1271.6
"406",13917,"PiceEnge",105,996.6
"407",13917,"PiceEnge",110,1586.86
"408",13917,"PiceEnge",115,28.71
"409",13934,"JuniOste",60,39.05
"410",13934,"JuniOste",75,78.1
"411",13934,"JuniOste",90,627
"412",13934,"JuniOste",95,661.54
"413",13934,"JuniOste",100,354.09
"414",13934,"AbieLasi",120,244.64
"415",13934,"AbieLasi",75,70.18
"416",13934,"PiceEnge",80,78.1
"417",13934,"PiceEnge",90,313.39
"418",13934,"PiceEnge",95,185.46
"419",13934,"PiceEnge",105,420.31
"420",13934,"PiceEnge",115,782.43
"421",13934,"PopuTrem",30,63.14
"422",13934,"PopuTrem",55,936.43
"423",13934,"PopuTrem",65,51.81
"424",13934,"PopuTrem",70,252.78
"425",13934,"PopuTrem",75,312.4
"426",13934,"PopuTrem",80,428.67
"427",13934,"PopuTrem",85,430.1
"428",13934,"PopuTrem",90,626.45
"429",13934,"PopuTrem",95,192.83
"430",14014,"JuniOste",20,32.56
"431",14014,"AbieLasi",60,40.15
"432",14014,"AbieLasi",70,140.03
"433",14014,"AbieLasi",85,122.87
"434",14014,"PiceEnge",50,140.36
"435",14014,"PiceEnge",75,55.11
"436",14014,"PiceEnge",80,160.93
"437",14014,"PiceEnge",85,132.11
"438",14014,"PiceEnge",90,170.83
"439",14014,"PiceEnge",95,523.82
"440",14014,"PopuTrem",90,277.97
"441",14016,"AbieLasi",25,32.34
"442",14016,"AbieLasi",70,124.41
"443",14016,"AbieLasi",80,686.62
"444",14016,"PiceEnge",100,557.04
"445",14016,"PseuMenz",35,75.9
"446",14016,"PseuMenz",40,122.21
"447",14016,"PseuMenz",60,215.6
"448",14016,"PseuMenz",65,649.33
"449",14016,"PseuMenz",70,391.49
"450",14016,"PseuMenz",75,1199.99
"451",14016,"PseuMenz",80,2138.29
"452",14016,"PseuMenz",85,2455.97
"453",14016,"PseuMenz",90,4267.89
"454",14016,"PseuMenz",100,1359.16
"455",14016,"PseuMenz",105,1687.95
"456",14016,"PopuTrem",65,612.48
"457",14016,"PopuTrem",70,388.74
"458",14016,"PopuTrem",75,299.64
"459",14016,"PopuTrem",80,611.82
"460",14016,"PopuTrem",85,622.93
"461",3800,"JuniOste",70,28.49
"462",3800,"JuniOste",85,161.7
"463",3800,"JuniOste",90,106.92
"464",3800,"JuniOste",100,248.05
"465",3800,"JuniOste",110,258.72
"466",3826,"JuniOste",75,173.91
"467",3826,"JuniOste",80,472.12
"468",3826,"AbieConc",60,49.28
"469",3826,"AbieConc",65,178.2
"470",3826,"AbieConc",70,93.94
"471",3826,"AbieConc",80,215.6
"472",3826,"AbieConc",90,1921.37
"473",3826,"AbieConc",95,826.98
"474",3826,"PinuPond",50,172.7
"475",3826,"PinuPond",55,53.9
"476",3826,"PinuPond",65,NA
"477",3826,"PinuPond",70,718.3
"478",3826,"PinuPond",75,437.69
"479",3826,"PinuPond",80,961.62
"480",3826,"PinuPond",85,904.2
"481",3826,"PinuPond",90,576.84
"482",3826,"PinuPond",95,1094.83
"483",3826,"PinuPond",100,2199.45
"484",3826,"PinuPond",105,5272.3
"485",3826,"PseuMenz",60,49.5
"486",3826,"PseuMenz",65,52.58
"487",3826,"PseuMenz",70,116.82
"488",3826,"PseuMenz",75,395.12
"489",3826,"PseuMenz",80,460.68
"490",3826,"PseuMenz",90,315.15
"491",3826,"PseuMenz",95,1262.14
"492",3826,"PseuMenz",105,1370.16
"493",3826,"PopuTrem",70,108.35
"494",3826,"PopuTrem",80,103.07
"495",3826,"PopuTrem",90,210.76
"496",3826,"PopuTrem",95,164.12
"497",3828,"JuniOste",65,14.63
"498",3828,"JuniOste",95,167.09
"499",3828,"PinuPond",40,93.39
"500",3828,"PinuPond",45,305.58
"501",3828,"PinuPond",55,30.14
"502",3828,"PinuPond",60,136.07
"503",3828,"PinuPond",65,76.34
"504",3828,"PinuPond",70,116.71
"505",3828,"PinuPond",75,361.46
"506",3842,"JuniOste",90,100.1
"507",3842,"JuniOste",105,223.74
"508",3842,"JuniOste",110,469.48
"509",3842,"JuniOste",115,666.38
"510",3873,"JuniOste",70,29.7
"511",3873,"PinuEdul",5,10.67
"512",3873,"PinuEdul",30,56.1
"513",3873,"PinuEdul",80,107.69
"514",3873,"PinuEdul",95,681.12
"515",3873,"PinuPond",40,209.44
"516",3873,"PinuPond",60,30.14
"517",3873,"PinuPond",70,60.83
"518",3873,"PinuPond",95,675.62
"519",3873,"PinuPond",105,1857.02
"520",3877,"JuniOste",95,758.23
"521",3877,"AbieConc",45,205.7
"522",3877,"AbieConc",55,128.04
"523",3877,"AbieConc",60,246.95
"524",3877,"AbieConc",65,458.26
"525",3877,"AbieConc",70,616.44
"526",3877,"AbieConc",75,944.24
"527",3877,"AbieConc",80,814.66
"528",3877,"AbieConc",85,1023.55
"529",3877,"AbieConc",90,1786.18
"530",3877,"AbieConc",95,1597.75
"531",3877,"AbieConc",100,1242.34
"532",3877,"AbieConc",105,1231.56
"533",3877,"AbieConc",110,5063.96
"534",3877,"PseuMenz",60,43.34
"535",3909,"JuniOste",80,102.41
"536",3909,"JuniOste",20,35.86
"537",3909,"JuniOste",60,17.82
"538",3909,"JuniOste",70,32.01
"539",3909,"JuniOste",75,60.28
"540",3909,"JuniOste",85,235.07
"541",3909,"JuniOste",90,177.43
"542",3909,"JuniOste",105,338.47
"543",3909,"PinuEdul",35,69.85
"544",3909,"PinuEdul",55,26.62
"545",3909,"PinuEdul",60,297.88
"546",3909,"PinuEdul",65,194.37
"547",3909,"PinuEdul",70,104.72
"548",3909,"PinuEdul",75,90.86
"549",3909,"PinuEdul",85,163.13
"550",3909,"PinuEdul",95,496.87
"551",3909,"PinuPond",30,50.38
"552",3909,"PinuPond",65,51.04
"553",3909,"PinuPond",70,236.61
"554",3909,"PinuPond",95,702.13
"555",3909,"PinuPond",100,1682.45
"556",3909,"QuerGamb",5,104.28
"557",3909,"QuerGamb",15,183.04
"558",3942,"JuniOste",80,28.49
"559",3942,"JuniOste",85,80.3
"560",3942,"JuniOste",95,129.91
"561",3942,"JuniOste",100,327.58
"562",3942,"JuniOste",105,233.86
"563",3942,"JuniOste",110,616.11
"564",3942,"JuniOste",120,776.93
"565",3942,"PinuEdul",75,102.3
"566",3942,"PinuEdul",85,354.75
"567",3942,"PinuEdul",90,273.79
"568",3952,"PinuPond",65,202.73
"569",3952,"PinuPond",70,303.49
"570",3952,"PinuPond",75,646.8
"571",3952,"PinuPond",80,666.6
"572",3952,"PinuPond",85,874.17
"573",3952,"PinuPond",100,1457.83
"574",3952,"PinuPond",105,7970.6
"575",3952,"PinuPond",110,7530.71
"576",3989,"JuniOste",75,37.07
"577",3989,"JuniOste",55,10.12
"578",3989,"JuniOste",65,31.46
"579",3989,"JuniOste",75,108.24
"580",3989,"JuniOste",80,54.89
"581",3989,"JuniOste",90,205.81
"582",3989,"PinuPond",75,159.72
"583",3989,"PinuPond",80,582.45
"584",3989,"PinuPond",85,872.63
"585",3989,"PinuPond",90,1044.45
"586",4047,"JuniOste",85,576.73
"587",4047,"PinuPond",55,24.31
"588",4047,"PinuPond",65,83.16
"589",4047,"PinuPond",70,113.08
"590",4047,"PinuPond",75,722.59
"591",4047,"PinuPond",80,810.81
"592",4047,"PinuPond",85,809.82
"593",4047,"QuerGamb",85,208.45
"594",4047,"QuerGamb",115,396.22
"595",4047,"QuerGamb",130,2669.7
"596",4065,"JuniOste",65,19.47
"597",4065,"JuniOste",70,39.05
"598",4065,"JuniOste",75,52.47
"599",4065,"JuniOste",80,31.02
"600",4065,"JuniOste",85,43.23
"601",4065,"JuniOste",90,312.84
"602",4065,"JuniOste",95,207.02
"603",4065,"JuniOste",100,326.48
"604",4065,"JuniOste",105,222.86
"605",4065,"JuniOste",110,369.27
"606",4065,"JuniOste",120,665.94
"607",4065,"PinuEdul",60,12.65
"608",4065,"PinuEdul",75,44.44
"609",4065,"PinuEdul",85,176.99
"610",4288,"JuniOste",55,16.83
"611",4288,"JuniOste",65,97.02
"612",4288,"JuniOste",80,85.25
"613",4288,"JuniOste",85,134.53
"614",4288,"JuniOste",90,351.78
"615",4288,"JuniOste",95,489.94
"616",4288,"JuniOste",100,625.9
"617",4288,"JuniOste",105,835.34
"618",4288,"PinuEdul",80,104.61
"619",4288,"PinuEdul",90,280.94
"620",4288,"PinuEdul",105,851.62
"621",4296,"PinuPond",60,126.17
"622",4296,"PinuPond",70,142.89
"623",4296,"PinuPond",75,102.19
"624",4296,"PinuPond",80,546.59
"625",4296,"PinuPond",85,446.6
"626",4296,"PinuPond",90,2545.73
"627",4296,"PinuPond",95,964.48
"628",4296,"PinuPond",100,1051.82
"629",4296,"PinuPond",105,2571.25
"630",4301,"JuniOste",50,168.96
"631",4301,"JuniOste",60,18.26
"632",4301,"JuniOste",65,21.78
"633",4301,"PinuPond",55,44.44
"634",4301,"PinuPond",60,36.52
"635",4301,"PinuPond",65,60.17
"636",4301,"PinuPond",70,263.23
"637",4301,"PinuPond",75,139.59
"638",4301,"PinuPond",85,327.69
"639",4301,"PinuPond",90,513.37
"640",4301,"QuerGamb",5,23.43
"641",4301,"QuerGamb",20,58.52
"642",4301,"QuerGamb",60,18.7
"643",4301,"QuerGamb",65,210.98
"644",4301,"QuerGamb",70,213.18
"645",4301,"QuerGamb",75,229.68
"646",4301,"QuerGamb",80,661.98
"647",4301,"QuerGamb",85,NA
"648",4312,"JuniOste",65,32.78
"649",4312,"JuniOste",75,84.92
"650",4312,"JuniOste",80,296.34
"651",4312,"JuniOste",85,735.68
"652",4312,"JuniOste",90,182.27
"653",4312,"JuniOste",95,270.27
"654",4312,"JuniOste",100,465.96
"655",4312,"JuniOste",55,197.23
"656",4312,"JuniOste",75,78.1
"657",4312,"JuniOste",80,81.29
"658",4312,"JuniOste",85,110.55
"659",4312,"JuniOste",95,396.77
"660",4312,"JuniOste",105,657.14
"661",4324,"PinuPond",50,229.46
"662",4324,"PinuPond",65,74.14
"663",4324,"PinuPond",70,374.55
"664",4324,"PinuPond",75,264.44
"665",4324,"PinuPond",85,1181.73
"666",4324,"PinuPond",90,1037.85
"667",4324,"PinuPond",95,1510.19
"668",4326,"JuniOste",60,9.57
"669",4326,"JuniOste",70,18.7
"670",4326,"JuniOste",85,83.16
"671",4326,"JuniOste",95,148.72
"672",4326,"PinuPond",105,1124.75
"673",4357,"JuniOste",55,31.46
"674",4357,"PinuEdul",70,70.84
"675",4357,"PinuPond",20,21.78
"676",4357,"PinuPond",45,116.71
"677",4357,"PinuPond",60,86.13
"678",4357,"PinuPond",65,376.86
"679",4357,"PinuPond",70,497.64
"680",4357,"PinuPond",75,340.89
"681",4357,"PinuPond",80,367.73
"682",4357,"PinuPond",90,693.88
"683",4357,"PinuPond",100,1097.47
"684",4357,"PinuPond",105,2347.07
"685",4357,"QuerGamb",65,32.23
"686",4357,"QuerGamb",70,41.25
"687",4375,"JuniOste",85,204.93
"688",4375,"JuniOste",90,211.2
"689",4375,"JuniOste",95,247.17
"690",4375,"JuniOste",110,655.93
"691",4375,"JuniOste",120,1493.69
"692",4375,"PinuEdul",55,48.29
"693",4375,"PinuEdul",60,22.22
"694",4375,"PinuEdul",65,88.55
"695",4375,"PinuEdul",70,372.02
"696",4375,"PinuEdul",75,421.52
"697",4375,"PinuEdul",80,110.66
"698",4375,"PinuEdul",90,848.87
"699",4391,"JuniOste",60,14.08
"700",4391,"JuniOste",80,52.69
"701",4391,"JuniOste",90,125.95
"702",4391,"JuniOste",95,403.26
"703",4391,"JuniOste",100,286.77
"704",4391,"PinuEdul",5,10.67
"705",4391,"PinuEdul",15,22.22
"706",4391,"PinuEdul",20,28.71
"707",4391,"PinuEdul",25,39.6
"708",4391,"PinuEdul",35,69.85
"709",4391,"PinuEdul",55,182.82
"710",4391,"PinuEdul",60,52.91
