FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
89.1228517,8.380532083,2.72,196,1,Spring,All
90.65569143,10.78711558,4.25,71,1,Spring,All
91.7179734,13.5185129,3.3,205,1,Spring,All
92.05048986,16.43610396,2.37,214,1,Spring,All
92.10052431,18.86525209,1.99,57,1,Spring,All
92.15057527,20.79306876,1.73,28,1,Spring,All
92.23053489,22.7832719,2.01,57,1,Spring,All
92.7086675,25.25555578,3.22,329,1,Spring,All
92.89480889,27.72017328,4.17,221,2,Spring,All
92.94512208,29.93349405,1.86,204,2,Spring,All
92.8829549,31.80050439,1.48,230,2,Spring,All
92.93326419,33.70309459,2.44,45,2,Spring,All
92.98359008,35.99947477,3.35,242,2,Spring,All
93.03393259,38.31597026,1.97,62,2,Spring,All
93.25179853,41.2860678,1.47,236,2,Spring,All
93.27012605,18.08170861,2.79,279,1,Spring,All
91.88999194,11.45043679,2.87,123,1,Spring,All
91.9399734,12.90486259,1.62,52,1,Spring,All
91.98997136,14.42875275,3.32,250,1,Spring,All
91.94699771,15.73487773,2.09,215,1,Spring,All
92.01040161,17.53497504,3.74,223,1,Spring,All
92.60761311,19.7682391,6.46,278,1,Spring,All
92.6578315,21.99627504,2.57,211,1,Spring,All
92.70806646,24.32499485,2.94,231,1,Spring,All
92.758318,26.69261665,1.55,212,1,Spring,All
92.76314144,27.28565057,2.41,268,1,Spring,All
92.55978085,28.73344675,2.55,195,1,Spring,All
92.60998344,30.61299715,2.92,220,2,Spring,All
92.90605549,33.41646754,2.29,229,2,Spring,All
93.03777913,36.34115514,3.76,33,2,Spring,All
93.08813953,38.96580787,2.33,244,2,Spring,All
93.13851655,41.81695657,3.54,58,2,Spring,All
93.18891021,44.76618368,1.92,318,2,Spring,All
93.23932051,47.95748426,2.76,209,2,Spring,All
93.19645949,50.73511308,3.09,54,2,Spring,All
93.24687228,53.698169,2.53,282,2,Spring,All
93.29730171,56.58241641,2.85,272,2,Spring,All
93.34774779,59.56995031,4.82,259,2,Spring,All
93.63727558,62.52605292,2.66,226,2,Spring,All
93.70658712,65.59656624,2.48,12,2,Spring,All
93.74893812,68.24701695,1.84,242,2,Spring,All
93.46361915,70.07498444,4.24,239,2,Summer,All
93.33929753,71.89149356,1.96,238,2,Summer,All
93.31463377,74.09541659,2.1,220,2,Summer,All
93.36508557,76.88759774,1.43,250,2,Summer,All
94.07841704,80.38100283,2.48,228,2,Summer,All
94.15630611,83.98380985,1.56,245,2,Summer,All
94.25409722,87.68210107,1.77,238,3,Summer,All
94.30485919,91.66964937,1.96,284,3,Summer,All
