FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
88.46254243,7.430658937,1.62,1,1,Spring,ALL
90.86265338,7.970637049,5.33,14,1,Spring,ALL
92.35283442,10.38758047,5.17,215,1,Spring,ALL
93.33728797,12.95050206,0.99,245,1,Spring,ALL
93.38774725,15.50295964,4.96,33,1,Spring,ALL
94.56553894,18.16143277,1.84,212,1,Spring,ALL
94.61640373,20.44820356,3.39,222,1,Spring,ALL
94.53542306,22.25143446,2.81,268,1,Spring,ALL
94.22656434,23.99582361,3.09,215,1,Spring,ALL
93.37166057,25.98014604,2.68,300,1,Spring,ALL
93.4221312,27.88815859,7.3,9,1,Spring,ALL
92.44608506,30.14050861,3.87,59,1,Spring,ALL
92.1435395,32.8567266,2.05,260,1,Spring,ALL
92.19360467,25.64183588,1.73,71,1,Spring,ALL
91.65999154,10.15110614,3.63,233,1,Spring,ALL
91.57060697,12.15033906,2.06,53,1,Spring,ALL
91.62048299,9.179678458,3.39,263,1,Spring,ALL
91.67037547,10.87429669,1.16,17,1,Spring,ALL
91.72028442,12.90156211,2.46,219,1,Spring,ALL
91.07223581,14.65454824,2.1,242,1,Spring,ALL
90.1846538,15.73640499,1.73,45,1,Spring,ALL
90.13649094,16.77675905,1.86,217,1,Spring,ALL
92.16657183,18.27979475,5.5,46,1,Spring,ALL
92.28184611,19.95501241,2.09,68,1,Spring,ALL
93.20826303,21.78295666,1.95,302,1,Spring,ALL
93.64375415,24.00334299,5.83,200,1,Spring,ALL
93.28930745,25.80467082,1.66,241,1,Spring,ALL
92.82016958,27.39948306,2.72,212,1,Spring,ALL
93.08718722,29.97413292,2.38,331,1,Spring,ALL
93.65619291,33.14129454,0.68,94,1,Spring,ALL
93.51544934,15.78402279,2.27,226,1,Spring,ALL
93.34498504,18.04523569,2.29,259,1,Spring,ALL
93.1446478,20.67691924,2.48,153,1,Spring,ALL
92.82493828,22.79312262,2.48,245,1,Spring,ALL
92.80389694,25.49159344,2.14,231,1,Spring,ALL
92.85418012,27.78058063,2.56,246,1,Spring,ALL
92.27582279,29.76637575,7.6,34,1,Spring,ALL
92.32593163,32.5086411,2.33,219,1,Spring,ALL
92.37605701,35.74606806,2.14,261,1,Spring,ALL
92.82461729,33.03734386,2.59,279,1,Spring,ALL
93.38891967,30.76866691,5.07,166,1,Spring,ALL
93.439396,34.71969379,3.84,236,1,Summer,ALL
93.69808284,38.56817062,1.82,76,1,Summer,ALL
93.7683704,42.28260468,3.19,185,1,Summer,ALL
93.78332424,45.56969524,1.88,32,1,Summer,ALL
92.09185168,27.46490577,2.35,228,1,Summer,ALL
91.57329356,29.38014481,5.42,260,1,Summer,ALL
91.3062302,31.24095716,1.62,235,1,Summer,ALL
91.35601893,33.28132325,1.94,209,1,Summer,ALL
91.42910209,35.5095295,1.49,281,1,Summer,ALL
91.47893139,37.42452539,1.94,243,1,Summer,ALL
91.43651346,39.24818039,1.92,209,1,Summer,ALL
90.80293555,38.07465645,4.12,45,1,Summer,ALL
89.76988622,11.14163474,5.1,267,1,Summer,ALL
