FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
89.88830578,8.227456859,1.62,1,1,Spring,ALL
91.59383367,9.032575601,5.33,14,1,Spring,ALL
91.64371736,10.63999364,5.17,215,1,Spring,ALL
91.69361751,11.85838162,0.99,245,1,Spring,ALL
91.25532701,13.26126283,4.96,33,1,Spring,ALL
92.33211411,14.99881521,1.84,212,1,Spring,ALL
92.53426793,17.07734257,3.39,222,1,Spring,ALL
94.63272035,20.12458857,2.81,268,1,Spring,ALL
94.68360732,22.73116643,3.09,215,1,Spring,ALL
93.29914169,24.35845337,2.68,300,1,Spring,ALL
92.10872833,25.42578797,7.3,9,1,Spring,ALL
90.98462602,26.46914196,3.87,59,1,Spring,ALL
90.45584969,27.44674764,2.05,260,1,Spring,ALL
90.27429767,20.14474934,1.73,71,1,Spring,ALL
90.32374571,21.33477326,3.63,233,1,Spring,ALL
90.62298449,22.78561581,2.06,53,1,Spring,ALL
91.49762941,24.98699136,3.39,263,1,Spring,ALL
91.54748133,27.05106937,1.16,17,1,Spring,ALL
91.27532951,16.80229104,2.46,219,1,Spring,ALL
90.90873003,17.95797291,2.1,242,1,Spring,ALL
90.95838752,19.15371193,1.73,45,1,Spring,ALL
90.96701697,19.99726987,1.86,217,1,Spring,ALL
91.01669371,20.33444172,5.5,46,1,Spring,ALL
91.06638685,21.61538732,2.09,68,1,Spring,ALL
91.11609639,23.32295856,1.95,302,1,Spring,ALL
91.57900942,25.95662251,5.83,200,1,Spring,ALL
91.81180232,29.01504135,1.66,241,1,Spring,ALL
92.42819276,32.31475168,2.72,212,1,Spring,ALL
92.92651928,35.15300305,2.38,331,1,Spring,ALL
92.97684295,38.02660719,0.68,94,1,Spring,ALL
92.59571196,40.49007311,2.27,226,1,Spring,ALL
92.41718121,42.78025662,2.29,259,1,Spring,ALL
92.06756528,42.56442248,2.48,153,1,Spring,ALL
90.66368346,41.54311443,2.48,245,1,Spring,ALL
90.50954541,42.68986352,2.14,231,1,Spring,ALL
90.13829896,44.11014505,2.56,246,1,Spring,ALL
88.34536619,28.05971896,7.6,34,1,Spring,ALL
87.57496945,24.54086184,2.33,219,1,Spring,ALL
87.51382978,25.82452937,2.14,261,1,Spring,ALL
87.56236645,27.17732454,2.59,279,1,Spring,ALL
87.32416452,28.35837856,5.07,166,1,Spring,ALL
87.37263856,29.96735508,3.84,236,1,Summer,ALL
88.85870972,31.97756913,1.82,76,1,Summer,ALL
